safe_text,label,agreement
big thank behalf measles dummies dont immunize kids,1.0,0.6666666666666666
user know kids die measles mumps chicken pox around 1 year age ive seen adult,0.0,0.6666666666666666
yepmds job inform ptsuser biggest measles outbreak since 94 almost entirely unvaccinated people,1.0,0.6666666666666666
user user get front measles message problem isnt kids vaccinated illegals bringing,0.0,1.0
officially measles cases basketball wins,0.0,1.0
user user reports say 6 diseased vaccinated 35 cases vaccination status known,0.0,1.0
immunizations required school starts via,1.0,0.6666666666666666
user ur gonna get measles disneyland,0.0,1.0
like measles love dangerous comes late life,0.0,1.0
user gold 5 jungler decayed gold 2 mmr play 45,0.0,1.0
kfiam640 california legislature passes school vaccine bill would among strictest country,0.0,0.6666666666666666
joshua sharfstein kicks symposium measles rises measles2015 user,0.0,0.6666666666666666
user user user vaccinated kids fault vaccines cause autism,1.0,1.0
user new career going aids vaccine tester think ill better luck surviving job less risk corn,0.0,0.6666666666666666
user whats wrong getting measles child baby fine rights choice vaccineexemption must stay,-1.0,1.0
tip things consider deciding whether flu vaccine health medicine vaccine,0.0,0.6666666666666666
user recall conference tourney played empty arenas due measles,0.0,1.0
user aids vaccine created oregon health amp science university may clear virus body user,1.0,0.6666666666666666
user selfsiblingscousins got mmr wzero autismraised farm mt raised beefporkchickenraw milkno gmos everthats culprit,1.0,0.6666666666666666
remember got vaccines 1day school dont wait 2 registertovote voto2014,1.0,1.0
pace new us measles cases slows bit officials report number us measles cases year risen,0.0,1.0
wanted opportunity bad bitch immunity keep safe snakes,0.0,1.0
measles vaccine preventable disease joke serious complications vaccinate,1.0,1.0
rt user get personal belief exemption keep non vaccinated kid school vaccineswork,1.0,1.0
user yo first time u gone need high school transcriptyou gotta go get vaccine shotsdo financial aid,1.0,0.6666666666666666
look vaccination rate nyc nys school via user user,1.0,0.6666666666666666
measles cases linked disney theme parks california,0.0,1.0
free flu shots elementary students 5 districts wednesday states biggest school based flu vaccine,0.0,0.6666666666666666
matter old get always scared blood extraction vaccination medicalexam,-1.0,1.0
hit mmr bboyent duplication kennerly rd,0.0,0.6666666666666666
heads havent got measles vaccine,-1.0,0.3333333333333333
got vaccines got sick didnt die right away must harmless right let roll sleeve immunity,-1.0,1.0
got bit feral dog anyone know get rabies vaccine without autism,0.0,1.0
measlesoutbreak measles superbowlxlix super bowl arizona catalyze spread measles,0.0,1.0
pls dont glare cough like sinus infection measles swerve bitch,0.0,1.0
african nations celebrate 55 percent drop child mortality rates due immunization,1.0,1.0
nigga gone nigga imsorry mbs mmr nappyfro customizejacket olympicaf1s begreat,0.0,1.0
vaccinations inject reject issue forum multnomah county building proven safe user pdxcityclub,1.0,0.6666666666666666
user theres link vaccines childhood autism parents still refuse vaccinate kids,1.0,1.0
mass flu vaccination exercise thisispublichealth washoe county health department,1.0,1.0
disneys parks revenue rises despite measles outbreak,0.0,1.0
user small chance could cause autism fact vaccines equaling death,1.0,0.6666666666666666
director infectious disease vaccine translational ff c management research triangle park nc jobs,0.0,1.0
todays new day make sure get kids vaccinated case havent yet dontforget,1.0,1.0
someone told regardless safety think kids get many vaccines lot nothing unreasonable,1.0,1.0
user yoga teachers dont make enough money believe vaccinating kids wifes yoga teacher kid fully vaxed,1.0,0.6666666666666666
immunizations school fall semester intown primary care,1.0,1.0
user user user user u mean parents opt vaccinating kids u call thatabuse,-1.0,0.6666666666666666
getting nasal mist flu vaccine today im 24 still scared needles,1.0,0.6666666666666666
amnews unc projectmalawi joins hiv vaccine trials network institute global health amp infectious,0.0,0.6666666666666666
got money honey weve got disease malaria mean measles junglecruise,0.0,0.6666666666666666
ugh arm killing flu vaccine large amp swollen hard lump red hot tender hell enhanced foul mood,-1.0,0.6666666666666666
parents say perfect picture health vaccinated,-1.0,1.0
user entrusted cure courier thecouriermovie measles,0.0,1.0
user user user problem incredibly important vaccines arent perfect imm kids risk,1.0,0.6666666666666666
vaccines gave child ebola,0.0,0.6666666666666666
oh evil vaccines death us measlesinfected individual visited super bowl village,-1.0,0.6666666666666666
bit nervous traveling anaheim reading measles outbreak disneyland due antivaccination parents,0.0,0.6666666666666666
congressman measles outbreak may caused illegal aliens claimed ignorant truth,0.0,1.0
user possible case measles reported philly museum,0.0,1.0
user health center mumps vaccine yesterday,1.0,1.0
study evaluates parents reluctance vaccinate asthmatic kids,0.0,1.0
user vaccinations work u r stupid u vaccinate ur kids harm vaccinating ask lived kids died,1.0,1.0
14 us indulged unfounded ebola fears meanwhile 1000s antivaxxers left us open epidemic preventable measles,1.0,0.6666666666666666
user user user sell cattle vaccines little children,0.0,0.6666666666666666
measles alert dulles travelers loudoun county health department warning people dulles,0.0,1.0
user global health requires tracking place amp migrations eg birds refugees vaccination campaigns eg global polio eradication,1.0,0.6666666666666666
ion get mmr cant attend classes,0.0,0.6666666666666666
sources argentina pres cristina fernandez de kirchner vaccinated child lead plot murder prosecutor alberto nisman,0.0,1.0
physicians back daycare vaccination amid outbreaks preventable illnesses central ohio health officials,1.0,1.0
saturday mmr city,0.0,1.0
boys laporte 5k obesity disease getting ass vaccine effort,0.0,1.0
user savage disneyland measles part obamas medical genocide via user,0.0,1.0
user two schools bh monica immunization rates line countries like chad amp south sudan,0.0,0.6666666666666666
measles outbreak concerning people risk growing concerns measles new,0.0,1.0
thanks antivaxers user look measles graph look america user,1.0,1.0
health local researchers developing mers virus vaccine stephanie stahlphiladelphia cbs researchers,0.0,0.6666666666666666
open letter jay z amp user awkiw vol1 coming soon murdagang 215 526 mmr psp,0.0,1.0
holy fuck measles psoriasis skin condition ive lived 10 years smh,0.0,1.0
user cdc states pertussis cyclical amp unvaxed blame vaccinedebate,-1.0,0.3333333333333333
sedgwickcounty health director hospitals capacity many reports influenza encouraging ppl get vaccinated,1.0,1.0
san bernardino county measles exposure warning,1.0,0.6666666666666666
pace new us measles cases slows bit officials report number us measles cases year risen,0.0,0.6666666666666666
vaccinations whooooo passport health,1.0,1.0
nhl mumps outbreak kinda highlights importance vaccinating kids something right,1.0,0.6666666666666666
officials confirm fifth measles case clark county infant measles fifth confirmed case,0.0,1.0
user 2 find common definition fascism applies democratically elected government forcing vaccination public health,-1.0,1.0
obama urges parents vaccinate children measles,1.0,1.0
trying catch measles mall,0.0,1.0
dont see vaccine preventable diseases doesnt mean dont exist prevention works get kids vaccinated,1.0,1.0
childrens museum houston offer free vaccinations,1.0,0.6666666666666666
hope patriots go disneyland get measles,0.0,1.0
measles cases us rise unvaccinated user says user user user user,0.0,0.6666666666666666
dont vaccinate kids little coffins cheaper big ones,1.0,0.6666666666666666
user sorry disagree immunosurpressed amp measles could kill chicken pox causes severe shingles 4,1.0,0.6666666666666666
cdc whistleblower admits suppressing information regarding vaccines autism user tcot via user,-1.0,1.0
decide vaccinate children go school need vaccinated attend school,1.0,1.0
never measles mumps chicken pox child,0.0,1.0
io9 19th century maps show measles death rates vaccines,0.0,0.6666666666666666
100 red dots body like got measles blow brains standin thats leave squaaaaadddd,0.0,1.0
illegal aliens flooding borders schools september kids go series vaccinations,0.0,0.6666666666666666
nurse reports 975 gfps kids mmr vaccination 986 tdap vaccinations mtnews gfps,1.0,0.6666666666666666
vaccine related deaths,-1.0,1.0
rt user people complain live longer releasing tension increases immunity boosts health ill live forever says deb,0.0,1.0
user showing love sharing videos mmr,0.0,1.0
broke face dad said looks like measles thanks dad,0.0,1.0
user thought vaccinating kids second im seriously losing mind people,1.0,1.0
mumps measles hilarious,0.0,1.0
user doctors warn measles parties would think ppl common sense nit,1.0,0.6666666666666666
gov jerry brown signs strict school vaccine legislation bill strikes californias personal belief exemption,0.0,0.6666666666666666
sailed 7 years measles broke ship lost way fog damnantivaxxers,1.0,0.6666666666666666
yay rtuser average people complain live longer releasing tension increases immunity boosts health,0.0,1.0
user user mmr,0.0,1.0
first case measles shastacounty least 17 years yikes,0.0,1.0
user bill would require childhood vaccinations dies bad,1.0,0.6666666666666666
apparently im form measles,0.0,1.0
youre fence vaccinating kids read article,1.0,0.6666666666666666
always vaccinate young dolphins scientists dolphin dieoff linked measleslike virus thats spreading,1.0,1.0
wheres nhs need user measles outbreak 5000 children remain risk swansea area mmr,1.0,1.0
user pro healthy children warrant label anti vaccine vaxtruth cdcwhistleblower,-1.0,1.0
user user matter isthe kids likely immunized already,0.0,0.6666666666666666
antivaccine parents rode magic school bus rolling,1.0,1.0
celebrities big impact public health need look things dr purvi parikh vaccineswork yphealthsummit,1.0,0.6666666666666666
shout mmr preston steve black listnas burbon blue,0.0,1.0
1230 today vaccines prevent disease least according big reality,1.0,1.0
